"Homeostasis","Skin","Elimination","Muscle","Interoception","Participant"
0.103142149889024,0.00266374219759655,0.146804852202589,0.0754329680398446,0.0842614122160771,"S350"
-1.67505637063743,-0.994953257437522,-1.70288899693807,-1.10634376092907,-1.27286138006858,"S014"
0.579681259796469,0.0771375942146457,0.487367751719041,-0.255332114969834,0.176164587666555,"S154"
0.0177221892895168,0.420206759904269,0.00689683614608627,0.000940508386468523,0.0465664109434501,"S438"
0.762268018827633,1.05809306926102,0.856364531484094,0.888041326265488,0.785269268955473,"S422"
-0.334504770866683,0.280110648973226,-0.284795993159405,-0.135291306141574,-0.167471895780045,"S298"
-0.298427782367063,-0.119608041556594,0.397267582428732,0.16420911424319,0.0518597570630582,"S483"
-0.212817286622801,-0.424945537248563,-0.379901703797518,-0.176942601398959,-0.237694161150183,"S313"
-0.512470158473251,-0.883436618636796,-0.630714186231846,-0.405120931250273,-0.490940369304379,"S039"
-1.10465831506475,-0.133254523836517,-1.24889168198843,-1.55230960065752,-1.09610983149,"S175"
0.546495704192959,0.265539435979341,0.343155800955579,0.341648675088419,0.357502951215156,"S384"
0.539729016087517,0.306047435063802,0.403687437158287,0.0896615898961107,0.286942777621934,"S407"
0.222327249021944,0.464178538912252,0.339677865417787,0.19951719674919,0.24296480815917,"S206"
0.954167007387082,1.17878451532186,0.905853633659018,0.972051723389211,0.885971586666855,"S202"
-0.862939900386616,-1.17263112004596,-0.169189908852082,-0.231288932360778,-0.451787627806724,"S160"
-0.260109585129382,0.297910310587967,0.0648862957831656,-0.125703610979984,-0.0681130314578364,"S088"
0.626317310017668,0.726448358108443,0.745588522240427,0.492237690395327,0.559858008952719,"S265"
0.64421454388315,0.67855817079173,0.755843329540663,0.85965067952808,0.68703294127833,"S164"
0.263707816470119,0.656030341884648,0.649622924187535,0.772882528726648,0.533461961949787,"S162"
0.253005974948724,0.898723301814601,0.531437990498774,0.733350249806306,0.515071172209734,"S274"
-0.802606514064831,-0.46926718229225,-0.804737967991934,-1.06190454634274,-0.787540973247432,"S320"
-0.521849683982856,-0.35623453820035,-0.806042609123688,-0.748383586044624,-0.597302622096325,"S016"
0.433411405248556,-0.400592167035462,0.295240274706253,-0.354592475216802,0.0174530269166388,"S192"
0.731683110998489,0.572814252447396,0.298088950832312,0.455879146265578,0.464271621214181,"S191"
0.0754499020686428,0.405636585348743,-1.05180872206293,-0.338306441870582,-0.282219529632741,"S146"
0.774732481913013,0.832483097951867,0.356051187806923,0.718168417107576,0.601888070090644,"S461"
-1.28688592721854,0.489689525828632,0.329558842301514,0.129213470571865,-0.173878708790699,"S027"
0.658735658291895,0.984697254931046,0.705515746497204,0.875201600663421,0.714556521833602,"S078"
0.202364891807787,-0.143210541446728,0.135143022421335,0.0547977579739672,0.0866592228429906,"S267"
0.783165652833889,1.01829528889769,0.769482628966778,0.417935531459274,0.608478651098979,"S254"
-1.52075060868994,-0.691888499052791,-0.10400304830977,-1.18258654164659,-0.886613482467255,"S476"
-1.48956401824851,-1.19310109926537,-0.811902592428703,-1.06936568747143,-1.03975596132432,"S136"
-0.195565062944928,-0.356714815624725,0.438311316716929,0.059137264202888,0.0290946517725339,"S195"
0.654195168415826,-0.321546615898671,0.138824337807686,0.435101475699839,0.317399585797137,"S157"
-0.57411502075075,-0.23404690747686,-0.503890064084457,-0.566437033310777,-0.472579762075246,"S406"
-0.216908529655982,-0.0177355610088481,-0.615026306124292,-0.669206854541473,-0.417618757734232,"S250"
-0.360814601422993,-0.143840256783475,-0.701753853410437,-0.446559393837627,-0.410086300623254,"S467"
-0.163746834495562,0.0259269029728974,-0.294681245397367,-0.563019699239449,-0.294779340829076,"S240"
-0.737509694050376,0.305960354571628,0.249969121424312,0.322149562558505,0.000208944235330216,"S369"
0.212620828512356,0.173271138575895,-0.0486450666387247,0.224473096075736,0.137817570291486,"S289"
0.0507056932943879,-0.598169418224625,0.0998521880151604,-0.048845053678879,-0.0391248085279418,"S432"
-0.879890890875339,-0.518781155317474,-0.0849139823604775,-0.0407190479783212,-0.31087392505653,"S368"
0.715146689010521,0.532913755146431,0.60674451473188,0.617557964563655,0.577322047165999,"S013"
-1.22498679140879,-0.841671363958584,-0.342624058907434,-1.79292737978549,-1.08251831395898,"S020"
0.533542647838085,-0.277251220636243,-0.0132966524240955,0.651846354136524,0.33123692388908,"S404"
0.00730591664854101,-0.228506005007835,-0.134960723741694,-0.200025390141292,-0.116873271220579,"S180"
0.867435961310836,0.34994914424633,0.761211349829394,0.879169894932229,0.72158000719656,"S498"
-0.120625130358241,-0.199043075339217,-0.33317933382721,-0.374874838265871,-0.249345996958234,"S414"
-0.102219352717194,0.764744840435294,0.685644285461668,0.718879048165346,0.437881183514987,"S302"
-0.14700791128853,0.289341400368522,0.0407786517324641,0.582211021544888,0.195992397167168,"S415"
0.714330495619653,0.709234365387899,0.0520368165636642,0.489360530437174,0.43138116296282,"S103"
0.323172354173217,0.159023903298602,0.340571273032825,-0.103362914283054,0.137321641323319,"S353"
-0.204776390340837,-0.678375325739835,-1.28264233648819,-0.26857261511555,-0.484621683109877,"S297"
0.0559314915211187,-0.363185893878943,-0.208025364204401,-0.190920915206947,-0.129652217696625,"S310"
-0.410236929806449,-0.0944057522229911,-0.520809811784331,-1.06574858153314,-0.589891634381485,"S332"
-0.0848895714914603,0.52421603220105,0.198260230428925,-0.0391722208429792,0.0571873521919505,"S279"
-0.320524374432579,-1.39586725949009,-0.744214638839556,-0.475517906772255,-0.538169617401341,"S485"
0.105601914702206,-0.0224497995531461,0.395297681358817,0.209977375856335,0.181544205634644,"S207"
0.565525506504343,-0.174819590965506,0.424460449501172,0.201649908366057,0.29024055403799,"S132"
-0.523462523524613,-1.25934643722186,-1.89186046350708,-1.3153444081187,-1.10966621331186,"S439"
-1.51457229567106,-0.40508976569039,-1.30431664269032,-0.880382569833848,-1.01237735594581,"S262"
-0.582530805699038,-0.67424830122192,-0.881816620583933,-0.707532997667347,-0.645868040356327,"S168"
-1.03792979112861,0.0745340289460296,-0.568115105875648,-1.44932841465517,-0.877821444756379,"S379"
0.708484514649671,-0.370801032039807,0.677004484367402,0.370403978930899,0.420300585837491,"S434"
-0.712079052634627,-0.129739856168444,-0.480878995478746,-0.868169842751771,-0.596184771595068,"S081"
-1.57541439776175,-1.55693745012952,-0.809812898164781,-0.221554604677215,-0.808258455271381,"S048"
0.369877740614847,0.801247456857149,0.597915522184517,0.794172386927719,0.571142889150672,"S373"
0.0776142383680758,-0.386479077976832,-0.180266366301611,0.224971638598427,0.0210930510219954,"S436"
0.277912730866162,0.390678681779339,0.12917780970992,0.183614314646296,0.199860997700235,"S062"
0.205174933440422,-0.309688551805504,0.420862150990901,0.121257191760283,0.155369402956268,"S084"
0.061845197205388,0.451465287608799,-0.388231652884554,0.00884430496659266,-0.0210299644480932,"S224"
-0.5017138511689,-1.11393730824717,-0.0226726106554415,0.146465169500274,-0.192230332932268,"S105"
-0.251901545616435,-0.182175741319628,0.130533121377569,0.0590946305588731,-0.0349476248168565,"S429"
0.452230535151471,0.247736133080041,0.268977456035199,0.38642816551823,0.330549696934503,"S093"
-0.296359125195582,-1.11547863945149,-0.546098839910858,-0.958311056654007,-0.626688818725231,"S453"
0.0795396569589236,-0.30087256200312,-0.312921433884249,-0.154440845510136,-0.127650406331892,"S131"
0.466460689195888,0.413224667535177,0.0574570311095824,-0.165798112382238,0.116984612615723,"S120"
0.13074974281555,-0.355241361819574,0.0515099455228706,-0.456537978048427,-0.144008883883125,"S142"
-0.141922373463952,0.0724089707516334,-0.177907593345668,-0.113547977054094,-0.106820342112785,"S311"
-0.382639733553056,-0.354379217173089,0.058079700492105,-0.0160788497236081,-0.126559537971735,"S076"
-0.145960862636544,-0.257457458886154,0.10503200968835,-0.0745889048484559,-0.065449846188428,"S428"
-0.104015844624309,-0.819738861617527,-0.568791333303677,0.128975014088683,-0.18360541242753,"S292"
0.765558500774492,0.842345698635665,0.730167951677654,0.270350004434811,0.528479642244543,"S470"
0.799880586581886,0.686774395586255,0.830338243991164,0.824210100533424,0.732309983844644,"S225"
0.511348466429305,0.814876458539003,0.48356281903613,0.528941451817678,0.494617478597318,"S130"
0.753770610789248,-0.0718477581217679,0.585121246538571,0.562172375852088,0.506136664257257,"S377"
-0.560865529528607,-0.388827828985383,-0.311677911800643,-0.258712813625656,-0.338083138749679,"S235"
-0.166935874219223,0.155917233287584,-0.198767816966893,-0.854198950322803,-0.361589082360484,"S426"
-0.582806704859582,-0.303157878088386,-0.952497954827868,-0.734062677053871,-0.634663839769845,"S133"
-0.627693264261897,-0.944827496985599,-0.386438893098534,-0.581386129187319,-0.534337573948742,"S462"
0.159198790549579,-0.225307578808672,0.192728460077969,-0.817943608592065,-0.216732579558481,"S340"
0.944548565810098,1.07096769999108,0.896894215558533,0.961751162275357,0.867740620082028,"S232"
0.0166262161891441,-0.361982773166474,0.105056434794396,-0.193896563017802,-0.0736250418079497,"S005"
-0.132746471314893,0.910551679593054,0.379034511661192,0.202459311945635,0.202546276775843,"S019"
-0.303459009206992,-0.173693127756579,0.219419908728897,-0.175004379343277,-0.108074332186745,"S442"
0.423851708860587,-0.809718937888856,-0.50102539768145,0.293062440376543,0.0251963200472495,"S242"
0.87861807940712,1.13837313972744,0.881645926105436,0.911680967887584,0.836712817564347,"S237"
0.788211036337879,-0.0827588448405703,0.752349632918022,0.708254141187571,0.599597071203233,"S409"
0.395381500895769,-0.345406877842624,0.241936493243309,-0.0450596414634521,0.106596104191365,"S067"
-0.959505791717447,-0.410215362210242,-1.82873732729573,-1.48725774211131,-1.1870349006497,"S360"
0.395148980974144,0.17229627288634,-0.14836031742509,0.328966515379011,0.199407576195625,"S306"
0.239815981411216,-0.0734138789934338,-0.598550224311974,-0.139040287339603,-0.120198682322145,"S219"
0.734840713183959,0.759777697026972,0.809567638752817,0.818745822446955,0.716026457657262,"S074"
-0.220315005645269,0.557513895176268,0.354139036996869,-0.90764411480552,-0.236678373776961,"S355"
-0.768226041912,0.619131817425956,0.277328728544934,-0.481989274465974,-0.245337642352412,"S108"
0.685422364903584,0.291624611734848,0.772647203394756,0.828720340962586,0.65388999168656,"S209"
-0.0766999990824027,-0.0924677683883985,-0.26824577533175,-0.210337977556557,-0.157860728133354,"S367"
0.622474239276857,0.163799239953173,0.671540744750396,0.638974675236747,0.539089237912614,"S102"
-0.0874483037267819,0.176128543682923,-0.750127122491691,-0.953845626800524,-0.491100317550927,"S497"
-0.84251368734792,-0.580910708905856,-0.385658380354235,0.0463651759732293,-0.341988671381964,"S300"
-0.542158054628965,-0.483353469052093,-0.611569440169168,-0.807160790251691,-0.592999110775373,"S111"
-1.22278714394222,-0.0434874202214989,-1.47254923715276,-1.49887406757895,-1.14812742852072,"S125"
0.482836066988231,0.0252522778205972,-0.161833711844471,0.395985320523925,0.228094063224272,"S243"
0.446977096505881,-1.11517782623795,0.502398494505991,0.337603109002767,0.232436456540493,"S410"
0.591235331763212,0.731910024417076,0.601271586969564,0.606994791824604,0.559286960763179,"S124"
-0.342820350948205,-0.0242504748814793,-0.448548114529037,-0.255706860958926,-0.274779240115875,"S166"
0.127863843225878,-0.114829050544059,0.356143884419677,-0.106037097854324,0.0627013282570955,"S042"
-1.18812269369788,0.62511979532052,0.0408840134022012,-0.438413619723519,-0.390077961228443,"S259"
0.632935956307658,0.235128809648372,0.161186852716397,0.28969754860585,0.32042265106122,"S196"
0.0350043434599575,-0.994512644657463,0.0140637628154351,-0.323476201624633,-0.192839476294289,"S163"
-0.2967722977282,-0.413106377715062,-0.220435763104664,-0.31081813336012,-0.269732884052646,"S424"
-0.347942634879941,-0.1231226583232,-0.270459555445706,0.151458375200176,-0.108956041960073,"S308"
0.422326739052952,0.596364171723939,0.176050113458334,0.425564854576907,0.349436742274751,"S113"
-0.563326152934824,-0.322407150103759,-0.544378843716625,-0.664485119652576,-0.520224997891777,"S122"
0.595879998174198,0.370739580347557,0.767680976238049,0.733866931558313,0.604812579226172,"S441"
-1.10713086316501,-0.616925929674001,-0.0362128178459691,-1.15427260070213,-0.747518693643718,"S022"
0.106798068091413,0.410929045556145,0.0247739391309273,0.0615762598988866,0.0933338306195988,"S217"
0.822843539743341,1.01528662200451,0.739765093962768,0.839916054275429,0.75558967558346,"S152"
0.53746439119865,0.51881957908428,0.580213677832848,0.803179787610595,0.587085090653152,"S363"
0.0918469727309473,0.761959814275866,0.582805659348712,0.713455161840342,0.46427222962209,"S312"
-0.102206393217798,0.129863769872538,-0.18721082887719,-0.20389335194123,-0.123688195868874,"S233"
0.378913340689914,0.397523386211868,0.304178900414337,0.251804067674704,0.287550720590166,"S402"
-0.686924341358264,0.02569379139081,-0.267029729293396,-0.507447161976955,-0.406289537357257,"S335"
0.0798642228898543,-0.08188300900802,0.254799474812792,0.152020031136384,0.119318806284443,"S025"
-0.0736574073283434,-0.100484325561364,-0.168678194587451,-0.172889703058607,-0.123744992220335,"S487"
-0.690556656066495,-0.125546967935446,-0.131139421216652,-0.893621628970805,-0.523799604212314,"S469"
-1.73355228047853,-1.21976962300765,-0.449389282271105,-1.20881673879425,-1.0755055039604,"S471"
0.948509100577091,1.11536285924493,0.900583387717556,0.965992569792826,0.87524748867578,"S126"
-0.43478334613483,-0.367902273566391,-0.363502178281596,-1.51575920528503,-0.741636005047846,"S256"
0.409158923878256,-0.373944838187886,-0.542463538026135,0.408225078410042,0.0932609548165565,"S238"
-0.15651914989223,0.0430074999666047,0.541033385103536,0.380037829121179,0.208574632327282,"S129"
-0.772361291342765,-0.668336561877682,-0.492727459238101,-0.726369138426017,-0.617694650960589,"S437"
0.454838838984029,-0.428589995621641,0.594172962016508,0.488453699814438,0.371050542539247,"S352"
0.625491460777979,-0.729385283362319,0.530953354693169,0.412928627140832,0.347538284748895,"S337"
0.88996582098377,0.844950279010872,0.84605129801757,0.794844610158671,0.764283507090032,"S459"
-0.267551139792984,-0.27526494714129,0.255748221597767,-1.09865500360115,-0.414589674643377,"S348"
0.0159306827873504,-0.39443771000679,0.209110767646745,0.474009843914087,0.172444090023715,"S059"
-0.154127235811885,-0.903134645894061,-0.112099655848444,-0.198133224171001,-0.21784511516232,"S158"
0.716640015138963,-1.28307368821386,0.595223542557732,0.717679819140551,0.435758667660085,"S475"
-0.101186905480122,0.318707064314597,0.291806671622273,-0.496359493451892,-0.102029622087565,"S212"
-0.303312189858883,-0.239766752480444,-0.528279406748701,-0.473080560995085,-0.37607004913555,"S478"
-0.816081276621353,-1.30658952137539,-0.858964304099761,-0.902156260807659,-0.828388688751797,"S464"
0.565452341113953,0.602147753624292,0.499930004963862,0.637799703207704,0.528901405325324,"S230"
0.634719904036021,0.732601489941238,0.623970187197614,0.607678513764047,0.575784436279682,"S383"
0.410756175151633,0.65395009260297,0.239981399848077,0.115605026678276,0.260280439592927,"S216"
0.275455894216729,0.190784193978461,0.0373374740287245,0.0678880894699195,0.121082590120477,"S043"
-0.530525447884653,-0.106310886041043,-0.371302474861908,-0.316147467334867,-0.335498166367993,"S474"
0.323672534210392,0.350060322780129,0.263631579611364,0.41161524034418,0.314246337867898,"S430"
0.822361855843432,-0.29867018145905,0.783079330667654,0.830899229221649,0.636145739696969,"S109"
0.766068229263683,1.15119272982186,0.850671392133489,0.828470307420568,0.773684651282812,"S322"
-0.819029489202262,-0.211060213320898,0.34078875972667,-0.304180736591513,-0.263844028519424,"S344"
-0.0465119501478944,0.00543802460784279,0.0918859040944333,-0.186173234121934,-0.0551691410460711,"S380"
0.891528094761121,1.14961026063854,0.847506530016088,0.715801556222238,0.76724466881288,"S283"
0.458800938460902,0.297271248106887,0.315916988044839,0.299228945533901,0.317424303586628,"S351"
0.23509240525906,0.479203678080037,0.258781084724637,0.30186650159328,0.265161463600608,"S091"
0.471398486082712,0.680396485298012,0.437222169019804,0.555456294071022,0.470430978802327,"S463"
-0.781341021116159,-0.731086164099514,-0.410868136610233,-0.272344273952647,-0.454140654494046,"S492"
0.146948809645123,0.819107721007148,0.327009598517438,-0.376090228678382,0.0588650989689811,"S371"
-0.453399449170257,-0.278429068947369,0.44456580060437,-0.00974634211368738,-0.0526745370084545,"S137"
-0.128838695583638,0.511834774654479,0.052461587465387,0.017990329521734,0.032706286957282,"S246"
0.566771135251602,0.625872996587377,0.376641479948028,0.399171263289152,0.423950740732709,"S303"
0.145930632217683,0.374733853506457,0.0744166973679373,0.17250486696829,0.148426707560287,"S156"
0.800086971879725,0.0234203478803238,0.604355072043955,0.746022388133764,0.593925525333447,"S117"
0.606918366486351,0.617173809796797,0.0657623483621968,-0.0100457513837051,0.227790287937882,"S077"
0.742501677995291,0.0453158077359313,0.574624423364125,0.481662627513202,0.484777327033134,"S023"
0.69900356910871,-0.146151709188507,0.3495338857143,0.468330190443713,0.40233023170409,"S098"
-0.490006210921124,-0.720911713563961,-0.37814178398293,-0.623209438606167,-0.48950595738175,"S185"
0.472075794886545,0.00976734243281032,0.105163835208908,0.509805848093902,0.319777946673022,"S223"
-0.0791788451907327,-0.572408207418106,-0.33142870991207,0.192604209547109,-0.0809535983243549,"S362"
0.0807426549124603,0.572612432404376,-0.192397740894413,-0.653790474082158,-0.18775653053024,"S221"
0.296201116185517,1.0730276082821,0.488882093970906,0.503099685831983,0.45558555792691,"S234"
0.218128567662357,-0.753869166192314,0.20737814023912,-0.47951950695072,-0.133704838974439,"S031"
0.669141194352594,1.08023721411243,0.642239325393603,0.786955356017822,0.68282585932538,"S495"
0.394969937318579,0.554913172381392,0.298910854215278,0.269201755060241,0.311555905149471,"S045"
-1.92734051714349,-1.10375388348621,-1.40144197928629,-1.06548345540683,-1.27043035493965,"S314"
0.594691083970451,0.766559880266263,0.734360885962051,0.788678970163516,0.653805730116873,"S161"
-0.997141108026549,-0.370031858370421,-0.606497736187734,-0.337827600892147,-0.540093954340071,"S249"
-0.0177544812328474,0.321112493726675,0.472327580331722,0.306623537326408,0.231607369829012,"S316"
-0.934859143476149,-0.225635947894179,-0.386839919642781,-1.39447659418317,-0.822114695299019,"S226"
0.551442303201041,0.452643085879541,0.511519036572332,0.303548593626902,0.399836803016452,"S399"
0.269117036514457,-1.42318686517912,0.567969121007625,0.588505477706937,0.256018092598122,"S198"
-0.320542532123434,0.604064678292258,0.0658870083140796,-0.88652251250863,-0.313002249866928,"S309"
-0.498509008734106,0.67187407516139,0.54190789955321,0.452746774860849,0.204460920940348,"S155"
-1.01412082070788,0.287158799464093,0.0243844765182556,-0.326303243333319,-0.342466595778949,"S213"
-0.242003722464525,-0.73522075473252,-0.27379418654586,-0.311099201706507,-0.297783004757224,"S245"
0.383853160810662,0.141935138037963,0.436276547397878,0.224835901023218,0.283588540773978,"S484"
-0.880150062975675,-0.781358919953848,-0.038985212012363,-2.13080970174821,-1.03662262986482,"S341"
-0.278700669953642,0.100315487538385,-0.407481629267543,-0.0904749383659357,-0.181197340377652,"S499"
0.523646962870425,0.391893012599913,0.0315465224305837,0.141641131393817,0.22878941908527,"S197"
0.669319983173726,0.341081632563385,0.677344510131286,0.393225906316514,0.485945722463883,"S018"
-0.850973739079184,-0.161452219039377,-0.0154366228929479,-0.601936888170248,-0.445057378994607,"S268"
-1.11478265671189,0.193207426070298,-0.0655416838398794,-0.858918351969555,-0.578003491364413,"S385"
-1.52829030284489,-0.0172402520936492,-0.615696890595086,-0.590494131051705,-0.732629789857204,"S055"
0.738817470832179,1.15281087101151,0.853907596544757,0.86623384957392,0.780269803780639,"S099"
-0.507718855604697,-0.413069727173297,-0.171205867457399,-0.0838811147523192,-0.236990217344964,"S394"
-0.0391489142120537,0.270495373860499,-0.260091785040564,-0.143539082994673,-0.0889418547031093,"S477"
0.587595875899206,0.148872595217825,0.258635708434286,0.376741703754219,0.35086073247718,"S009"
-0.0620531810807776,0.232107544329924,0.0716238103864384,-0.347200242383926,-0.0966421824597308,"S215"
-0.268278912347456,0.0860058281197709,0.130763975794472,-0.100607684609715,-0.0678255743471418,"S343"
-0.282784730923548,-0.337043730242285,-0.242683395571592,-0.351819554335658,-0.277530478289229,"S032"
-1.17908187412248,-0.916384669141291,-0.387220980125804,-0.711841298998984,-0.719790703057563,"S466"
-1.1079915781709,-0.722662592874426,-1.35016826722336,-0.637468527118957,-0.864056581245314,"S128"
-0.173836761266293,-0.659920072537591,-0.0496565579899668,-0.482456194236738,-0.282990563095641,"S378"
0.556655830935183,1.00455610731321,0.778531393807126,0.796746722831151,0.678854015205737,"S447"
0.764667128231612,0.830082262276723,0.815287363338099,0.730316621282342,0.70168387630275,"S290"
0.919952820211657,1.16284915871056,0.742485709192034,0.915076216951161,0.821121402972356,"S354"
0.689959159635125,0.0551884217724833,0.318528449260906,0.387801563235109,0.385187295858121,"S285"
-1.30844209592389,0.0550133485017196,-0.190540212298245,-0.569157650943944,-0.569986573710744,"S004"
0.695483074743628,-0.417573102202305,0.0844051395360058,0.695022473272191,0.395657423576267,"S449"
-1.19736158120651,-0.228292877266881,-0.671166719800656,-1.30328625759048,-0.920760443073181,"S141"
-0.121724445027155,-0.394967021090872,-0.473989855821574,-0.184490680732901,-0.233846364746811,"S035"
0.93068669412562,0.915584642602601,0.883982113001952,0.946906235964213,0.841466580003895,"S491"
0.47723026482273,-0.758750980602455,-0.113645909477373,0.391272385400691,0.160459379488719,"S356"
-0.757752598379617,0.0467619646025495,-0.427769249904408,-0.612663294643183,-0.492977287398433,"S107"
0.635343613782015,0.968332495934172,0.833678964366929,0.889073165677391,0.739107809424022,"S057"
0.227668052393116,-0.155341822577466,-1.00852532579413,0.463347722398681,-0.0143837960270181,"S056"
0.91733741633964,1.00054688230229,0.76705951349706,0.932610255626883,0.816164119589709,"S327"
-0.414601617686376,-0.257063834309461,-0.685683265677771,-0.577018847008241,-0.475815397811518,"S365"
0.944343427518851,1.06866822589357,0.896703132657526,0.961531476010293,0.867351797287498,"S066"
-0.0801398630095419,-1.08215507922452,0.182534544109224,-0.152810353733268,-0.137060698191762,"S481"
0.490541600369831,0.176574265336646,0.114488405001112,0.611261863682246,0.377013494770113,"S456"
-0.297459581336904,0.311587711159665,-0.0908508248695691,-0.208058459141891,-0.137940508515063,"S468"
0.00422718752271078,-0.242305175548107,0.08216293719388,0.170576515305181,0.053556665651882,"S284"
0.210315003023823,0.201397390136986,0.0335735191645135,0.284694321103003,0.178012146044281,"S123"
-0.784047068473925,-0.558749773975739,-0.533132968120909,-0.911750253810754,-0.681949705217328,"S388"
-0.262774144529775,-0.937089160212681,-0.0117447158087936,-0.406094074994141,-0.298555904957048,"S358"
-0.378026429710905,-0.0591513611809806,-0.707394894179919,-0.335963295879286,-0.370096162291818,"S104"
-0.19827821666673,-0.0697481018950537,-0.0996757465341857,-0.430482589351018,-0.226033029651387,"S273"
0.201981193596535,-0.161048642759213,0.482715509880278,0.558460194836039,0.330618926251693,"S418"
-0.38548324634876,-0.0502449193019929,-0.560370780720862,-0.418338377098791,-0.367647635049042,"S218"
0.188204505161313,0.584666383631558,0.111479181738086,0.16167736053437,0.183769888023139,"S339"
0.895234518263666,1.10389145078948,0.882764730998785,0.952846385341414,0.851980052387352,"S338"
0.345921622026478,0.289147092917378,0.360784495231624,0.325961646060786,0.30595028891517,"S405"
-0.724273863138923,-0.476722611752898,-0.121777837878748,-0.767322814081633,-0.521199676763595,"S457"
-0.311820691882597,-0.62162577376929,-0.759301030530923,-0.450886324454739,-0.45678881796555,"S112"
0.267125565423116,0.704515304662755,-0.162550111423877,0.423992870614618,0.246160873521643,"S228"
0.0799629166222622,1.01253102060869,0.501442844924425,0.244736136691549,0.308340071531128,"S147"
-0.402628934754969,-0.547865726757195,-0.601460816581837,-0.747331511573846,-0.540304718297973,"S329"
0.799660177641865,1.02360962804,0.854262816259126,0.857818189579248,0.780992618440063,"S214"
0.885540842416559,0.409527406853061,0.841929504195565,0.898558735920235,0.755896323391746,"S411"
